user_id,pid7_reduced,age_bin,interest,activity_window,activity_n_total,activity_n_urls,activity_n_bias,activity_n_news,activity_n_fake,activity_n_fake_ng,activity_n_fake_either,activity_mean_bias,activity_mean_bias_news,activity_p_news,activity_p_fake,activity_p_fake_ng,activity_p_fake_either,activity_p_fake_news,activity_p_fake_news_ng,activity_p_fake_news_either,browser_history_window,browser_history_n_total,browser_history_n_urls,browser_history_n_bias,browser_history_n_news,browser_history_n_fake,browser_history_n_fake_ng,browser_history_n_fake_either,browser_history_mean_bias,browser_history_mean_bias_news,browser_history_p_news,browser_history_p_fake,browser_history_p_fake_ng,browser_history_p_fake_either,browser_history_p_fake_news,browser_history_p_fake_news_ng,browser_history_p_fake_news_either,activity_gs_search_window,activity_gs_search_n_serps,activity_gs_search_n_cmpts,activity_gs_search_n_results,activity_gs_search_n_urls,activity_gs_search_n_urls_bias,activity_gs_search_n_urls_news,activity_gs_search_n_urls_fake,activity_gs_search_n_urls_fake_ng,activity_gs_search_n_urls_fake_either,activity_gs_search_n_serps_w_news,activity_gs_search_n_serps_w_fake,activity_gs_search_n_serps_w_fake_ng,activity_gs_search_n_serps_w_fake_either,activity_gs_search_n_serps_w_fake_news,activity_gs_search_n_serps_w_fake_news_ng,activity_gs_search_n_serps_w_fake_news_either,activity_gs_search_mean_urls,activity_gs_search_mean_cmpts,activity_gs_search_mean_average_bias,activity_gs_search_mean_weighted_bias,activity_gs_search_mean_ranking_bias,activity_gs_search_mean_average_bias_news,activity_gs_search_mean_weighted_bias_news,activity_gs_search_mean_ranking_bias_news,activity_gs_search_p_serps_w_news,activity_gs_search_p_serps_w_fake,activity_gs_search_p_serps_w_fake_ng,activity_gs_search_p_serps_w_fake_either,activity_gs_search_p_serps_w_fake_news,activity_gs_search_p_serps_w_fake_news_ng,activity_gs_search_p_serps_w_fake_news_either,activity_gs_search_p_urls_news,activity_gs_search_p_urls_fake,activity_gs_search_p_urls_fake_ng,activity_gs_search_p_urls_fake_either,activity_gs_search_p_urls_fake_news,activity_gs_search_p_urls_fake_news_ng,activity_gs_search_p_urls_fake_news_either,activity_gs_follow_window,activity_gs_follow_n_total,activity_gs_follow_n_urls,activity_gs_follow_n_bias,activity_gs_follow_n_news,activity_gs_follow_n_fake,activity_gs_follow_n_fake_ng,activity_gs_follow_n_fake_either,activity_gs_follow_n_unique_urls,activity_gs_follow_n_unique_domains,activity_gs_follow_n_unique_urls_bias,activity_gs_follow_n_unique_urls_news,activity_gs_follow_n_unique_urls_fake,activity_gs_follow_mean_bias,activity_gs_follow_mean_bias_news,activity_gs_follow_p_news,activity_gs_follow_p_fake,activity_gs_follow_p_fake_ng,activity_gs_follow_p_fake_either,activity_gs_follow_p_fake_news,activity_gs_follow_p_fake_news_ng,activity_gs_follow_p_fake_news_either,party7,party_cat,age_group,high_interest,college,female,race_r,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
26,Independent/Not sure,25 - 44,Very interested,147.58530092592594,15591.0,14685.0,1811.0,11.0,0.0,0.0,0.0,0.0408547763666483,0.2852818181818181,0.0007490636704119,0.0,0.0,0.0,0.0,0.0,0.0,157.3196875,18833.0,18833.0,3341.0,24.0,0.0,1.0,1.0,0.0638378928464531,0.0001375,0.0012743588382095,0.0,5.309828492539691e-05,5.309828492539691e-05,0.0,0.0416666666666666,0.0416666666666666,145.62400462962964,227.0,2333.0,4112.0,3493.0,2117.0,398.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,15.387665198237883,10.277533039647578,0.0021291519295245,-0.0047301130418098,-0.0068592649713343,-0.021583777618224,-0.0195533864378371,0.0020303911803869,0.5594713656387665,0.0,0.0,0.0,0.0,0.0,0.0,0.1139421700543945,0.0,0.0,0.0,0.0,0.0,0.0,144.81291666666667,60.0,60.0,34.0,0.0,0.0,0.0,0.0,59.0,42.0,33.0,0.0,0.0,-0.0192058823529411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,25-44,1,0,0,1,-0.213203754394205,0.0469029276062604,-0.0354388593140748,0.0143785843022558,0.0003759260460305,0.009097771732177,-0.0076513379769403,-0.0066452961174548,0.0105594074010402,0.0021317914561878
27,Strong Republican,45 - 64,Very interested,35.02642361111111,1945.0,1745.0,409.0,10.0,0.0,0.0,0.0,0.0434322738386307,0.05652,0.0057306590257879,0.0,0.0,0.0,0.0,0.0,0.0,41.180659722222224,2099.0,2099.0,452.0,11.0,0.0,0.0,0.0,0.0331922566371681,0.0562363636363636,0.0052405907575035,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,45-64,1,1,1,1,,,,,,,,,,
28,Strong Democrat,65+,Very interested,42.99835648148148,16603.0,14950.0,3937.0,792.0,0.0,19.0,19.0,0.0793822453644891,0.0979493686868686,0.0529765886287625,0.0,0.0012709030100334,0.0012709030100334,0.0,0.0239898989898989,0.0239898989898989,124.15142361111111,48887.0,48887.0,12761.0,2188.0,0.0,101.0,101.0,0.1144373481702061,0.0684753437213565,0.0447562746742487,0.0,0.002065988913208,0.002065988913208,0.0,0.0461608775137111,0.0461608775137111,29.95398148148148,7.0,54.0,57.0,57.0,21.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,7.714285714285714,-0.1243707142857142,-0.0682992831632653,0.0560714311224489,-0.2762,-0.2316166666666666,0.0445833333333333,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,29.953958333333333,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,-0.1564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,65+,1,1,0,5,-0.264964021021068,0.0870487716631787,-0.158414276508097,0.0293663557296259,-0.0234020871843493,-0.0117972205105155,-0.0218337014885384,0.0086231593633539,0.0415395690613185,0.0164290732733253
29,Lean Democrat,45 - 64,Not at all interested,155.14767361111112,4253.0,3888.0,1984.0,1.0,0.0,0.0,0.0,0.0794049395161299,0.0558,0.0002572016460905,0.0,0.0,0.0,0.0,0.0,0.0,235.84547453703703,11093.0,11093.0,5017.0,25.0,0.0,0.0,0.0,-0.0674233406418178,0.055072,0.002253673487785,0.0,0.0,0.0,0.0,0.0,0.0,106.02179398148148,84.0,958.0,1598.0,1339.0,583.0,84.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94047619047619,11.404761904761903,0.0344234903449058,0.032329481004018,-0.0020940093408878,-0.0286029166666666,-0.0178504971478174,0.0107524195188492,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0627333831217326,0.0,0.0,0.0,0.0,0.0,0.0,106.00060185185184,22.0,22.0,9.0,0.0,0.0,0.0,0.0,20.0,18.0,8.0,0.0,0.0,0.0277777777777777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,45-64,0,0,1,1,-0.230161286334965,0.0377639300643038,-0.0327483540775613,-0.0234467556419938,-0.0350809358085626,-0.0066620095285608,0.0100107215528943,0.0522216900247852,0.0145460133253268,-0.0085398291123848
30,Strong Republican,45 - 64,Very interested,14.46804398148148,3745.0,3272.0,1948.0,87.0,0.0,1.0,1.0,0.093725462012323,0.2101488372093023,0.0265892420537897,0.0,0.0003056234718826,0.0003056234718826,0.0,0.0114942528735632,0.0114942528735632,102.37855324074074,40591.0,40591.0,31628.0,762.0,2.0,28.0,28.0,0.029475101176173,0.4557669312169312,0.0187726343278066,4.927200610972876e-05,0.0006898080855362,0.0006898080855362,0.0026246719160104,0.0367454068241469,0.0367454068241469,12.172488425925923,91.0,1002.0,2459.0,2363.0,2263.0,1540.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,25.967032967032967,11.010989010989013,-0.0917277929917079,-0.1439268633858756,-0.0521990703941677,-0.1859914699188088,-0.2054341378397112,-0.0194426679209024,0.967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.6517139229792637,0.0,0.0,0.0,0.0,0.0,0.0,12.13861111111111,14.0,14.0,13.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.1132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,45-64,1,0,1,1,-0.404067353269711,-0.106236368813213,-0.124592728947785,-0.152334751437127,-0.126320378071927,0.015430491929589,-0.0385721673358702,-0.0453484423607867,0.0238010661084465,-0.0374170364932816
31,Strong Republican,45 - 64,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,45-64,1,0,0,1,,,,,,,,,,
32,Not very strong Democrat,45 - 64,Not very interested,154.88543981481482,26381.0,22397.0,12616.0,1590.0,0.0,2.0,2.0,0.105643341788208,0.0766220467466835,0.0709916506675001,0.0,8.929767379559763e-05,8.929767379559763e-05,0.0,0.0012578616352201,0.0012578616352201,158.65777777777777,15136.0,15136.0,7786.0,1388.0,0.0,1.0,1.0,0.0990502825584382,0.0578159566787003,0.0917019027484143,0.0,6.60676532769556e-05,6.60676532769556e-05,0.0,0.0007204610951008,0.0007204610951008,152.0865625,426.0,4950.0,7056.0,6473.0,2876.0,825.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,15.194835680751174,11.619718309859154,0.1073736829867456,0.1153862187711767,0.0080125357844311,0.056666403167673,0.0574261535074162,0.0007597503397432,0.448356807511737,0.0,0.0,0.0,0.0,0.0,0.0,0.1274524949791441,0.0,0.0,0.0,0.0,0.0,0.0,152.08650462962962,115.0,115.0,44.0,6.0,0.0,0.0,0.0,100.0,82.0,35.0,5.0,0.0,0.1557681818181818,0.31365,0.0521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,45-64,0,0,1,1,-0.224721203052075,0.0301288576407612,-0.039096243482979,-0.0036425243132595,-0.0157811662286023,0.0089749459204656,-0.0063482305232029,0.0352660565367483,-0.0073999833754036,-0.0211164227824388
33,Not very strong Democrat,25 - 44,Not very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,25-44,0,0,0,4,,,,,,,,,,
34,Lean Democrat,65+,Not very interested,63.90136574074074,8582.0,7270.0,1028.0,15.0,0.0,0.0,0.0,0.0632074902723731,-0.051,0.0020632737276478,0.0,0.0,0.0,0.0,0.0,0.0,92.12809027777776,6011.0,6011.0,895.0,13.0,0.0,0.0,0.0,0.0986869273743016,-0.1033384615384615,0.0021627017135252,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,65+,0,0,1,1,,,,,,,,,,
35,Lean Democrat,25 - 44,Very interested,184.20361111111112,19160.0,17308.0,10880.0,407.0,2.0,1.0,3.0,0.038585257352942,0.1241529850746268,0.0235151375086665,0.000115553501271,5.777675063554426e-05,0.0001733302519066,0.0049140049140049,0.0024570024570024,0.0073710073710073,255.1807175925926,15808.0,15808.0,9461.0,698.0,1.0,3.0,4.0,0.0330836275235175,0.1292106628242075,0.0441548582995951,6.325910931174089e-05,0.0001897773279352,0.0002530364372469,0.0014326647564469,0.0042979942693409,0.0057306590257879,184.87935185185185,911.0,9262.0,15896.0,13939.0,8250.0,2222.0,23.0,56.0,79.0,561.0,12.0,36.0,48.0,12.0,36.0,48.0,15.300768386388585,10.166849615806806,0.0284458304891339,0.0329586496253327,0.0045128191361988,-0.0217549951788919,-0.0237015051161271,-0.0019465099372351,0.6158068057080132,0.0131723380900109,0.0395170142700329,0.0526893523600439,0.0213903743315508,0.0641711229946524,0.0855614973262032,0.1594088528588851,0.0016500466317526,0.0040175048425281,0.0056675514742807,0.0103510351035103,0.0252025202520252,0.0355535553555355,184.8789236111111,230.0,230.0,121.0,17.0,0.0,0.0,0.0,214.0,140.0,112.0,17.0,0.0,0.0721396694214876,0.0492066666666666,0.0739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,25-44,1,1,0,1,-0.22298405799183,0.019140022658454,-0.0360988426742325,0.01279471914032,-0.0076501383554535,0.0023093728894413,-0.0084097019808343,0.0025938865171153,0.0213529109968204,-0.0105802769034205
36,Strong Democrat,25 - 44,Extremely interested,,,,,,,,,,,,,,,,,,87.01976851851852,21092.0,21092.0,9739.0,832.0,0.0,0.0,0.0,0.0819941369750487,0.0433954248366013,0.039446235539541,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,25-44,1,1,0,4,,,,,,,,,,
37,Lean Republican,45 - 64,Somewhat interested,110.2129976851852,15336.0,12149.0,4647.0,63.0,0.0,0.0,0.0,0.150551409511521,0.0933655172413792,0.0051856119845254,0.0,0.0,0.0,0.0,0.0,0.0,186.61800925925925,22653.0,22653.0,8064.0,144.0,0.0,0.0,0.0,0.1426921874999999,0.0497158273381295,0.0063567739372268,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Ind/Lean R,45-64,0,0,1,1,,,,,,,,,,
38,Strong Republican,65+,Very interested,47.00416666666667,25510.0,23014.0,2822.0,37.0,0.0,0.0,0.0,0.070155244507443,0.1377189189189189,0.0016077170418006,0.0,0.0,0.0,0.0,0.0,0.0,112.05407407407408,82687.0,82687.0,9244.0,42.0,0.0,0.0,0.0,0.0825131977498918,0.0035666666666666,0.0005079395793776,0.0,0.0,0.0,0.0,0.0,0.0,46.00954861111112,201.0,2258.0,3949.0,3493.0,2141.0,615.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,17.378109452736318,11.233830845771145,0.0454773814224231,0.0494110426357409,0.0039336612133177,0.008254454819535,0.0117126413134429,0.0034581864939078,0.6268656716417911,0.0,0.0,0.0,0.0,0.0,0.0,0.1760664185513885,0.0,0.0,0.0,0.0,0.0,0.0,45.00908564814815,75.0,75.0,27.0,2.0,0.0,0.0,0.0,61.0,47.0,22.0,2.0,0.0,0.0520888888888888,0.374,0.0266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,65+,1,1,0,1,-0.229205652888752,0.0191927061198402,-0.0646556541501547,0.0126038035026725,-0.0102794997857432,0.0213517761786324,0.0024867543613502,0.0103893550257163,0.0184726997643684,0.0305901313328676
39,Lean Republican,25 - 44,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Ind/Lean R,25-44,1,1,0,5,,,,,,,,,,
40,Strong Democrat,45 - 64,Extremely interested,42.2505787037037,13506.0,11989.0,4473.0,38.0,0.0,0.0,0.0,0.04011211714733,-0.0700605263157894,0.0031695721077654,0.0,0.0,0.0,0.0,0.0,0.0,123.12836805555555,31630.0,31630.0,14321.0,69.0,0.0,0.0,0.0,-0.032732469799595,-0.0411776119402985,0.0021814732848561,0.0,0.0,0.0,0.0,0.0,0.0,40.90214120370371,181.0,2075.0,3043.0,2789.0,1470.0,323.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,15.408839779005524,11.464088397790055,-0.0026010041135428,-0.0039358369945,-0.0013348328809572,-0.0451209427613256,-0.0463861969048169,-0.0012652541434912,0.4917127071823204,0.0,0.0,0.0,0.0,0.0,0.0,0.1158121190390821,0.0,0.0,0.0,0.0,0.0,0.0,39.79403935185185,67.0,67.0,29.0,5.0,0.0,0.0,0.0,63.0,51.0,28.0,5.0,0.0,0.0558620689655172,-0.1236599999999999,0.0746268656716417,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,45-64,1,1,1,1,-0.2712043136579,0.0293618002464133,-0.0360704151520009,0.0384825564469518,0.0035077426625979,0.019669258314813,0.0226853269296303,-0.011059569351028,0.0123762861980414,0.0024243865674275
41,Strong Democrat,45 - 64,Very interested,42.67041666666667,13193.0,11881.0,8640.0,308.0,1.0,14.0,15.0,-0.082242615740739,-0.0703017857142857,0.02592374379261,8.416799932665601e-05,0.0011783519905731,0.0012625199898998,0.0032467532467532,0.0454545454545454,0.0487012987012987,124.00869212962964,33404.0,33404.0,27781.0,615.0,2.0,14.0,16.0,-0.0956234836758936,-0.0630231213872832,0.0184109687462579,5.987306909352173e-05,0.0004191114836546,0.0004789845527481,0.0032520325203252,0.0227642276422764,0.0260162601626016,42.60288194444445,391.0,4395.0,6689.0,5853.0,2744.0,883.0,2.0,18.0,20.0,225.0,2.0,12.0,14.0,2.0,12.0,14.0,14.969309462915602,11.240409207161123,0.0089792213609722,0.0110658489720292,0.002086627611057,-0.0158768495377425,-0.0175612163625912,-0.0016843668248487,0.5754475703324808,0.0051150895140664,0.0306905370843989,0.0358056265984654,0.0088888888888888,0.0533333333333333,0.0622222222222222,0.1508628053989407,0.0003417051084913,0.0030753459764223,0.0034170510849137,0.0022650056625141,0.0203850509626274,0.0226500566251415,41.03862268518518,148.0,148.0,63.0,14.0,1.0,1.0,2.0,148.0,121.0,63.0,14.0,2.0,-0.0150428571428571,0.0367454545454545,0.0945945945945946,0.0067567567567567,0.0067567567567567,0.0135135135135135,0.0714285714285714,0.0714285714285714,0.1428571428571428,7,Strong D,45-64,1,1,1,1,-0.183932944100007,0.0240202760710782,-0.0218806554843902,-0.0075398283597709,-0.0115402542923725,-0.0022820640893146,-0.0077239648424839,0.0065614532812801,-0.0129345256785352,-0.0142708377066513
42,Lean Republican,25 - 44,Extremely interested,134.1033101851852,137564.0,133042.0,4156.0,1839.0,0.0,2.0,2.0,0.1689981472569747,0.341797487711633,0.0138227026051923,0.0,1.5032846770192871e-05,1.5032846770192871e-05,0.0,0.0010875475802066,0.0010875475802066,224.0870717592593,218844.0,218844.0,6300.0,2548.0,0.0,8.0,8.0,0.1193518253968253,0.2697165549862042,0.0116429968379302,0.0,3.655572005629581e-05,3.655572005629581e-05,0.0,0.0031397174254317,0.0031397174254317,113.87430555555557,42.0,482.0,802.0,733.0,417.0,44.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.452380952380953,11.476190476190476,0.0049167660230669,0.0020224224829204,-0.0028943435401464,-0.1537352777777778,-0.1875625751763668,-0.033827297398589,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0600272851296043,0.0,0.0,0.0,0.0,0.0,0.0,106.9738773148148,13.0,13.0,6.0,0.0,0.0,0.0,0.0,13.0,12.0,6.0,0.0,0.0,0.0254666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Ind/Lean R,25-44,1,0,0,1,-0.288037854584599,0.0396210538567278,-0.0801637911825102,0.0307513746541945,0.0233227955830345,0.0143327867917924,0.0158903425465959,0.021191021138496,0.0244843176078819,0.0152213360146038
43,Lean Republican,45 - 64,Somewhat interested,60.87125,22782.0,20856.0,964.0,43.0,0.0,0.0,0.0,0.0905889004149381,0.2775674418604651,0.0020617568085922,0.0,0.0,0.0,0.0,0.0,0.0,66.72063657407408,28954.0,28954.0,1025.0,54.0,0.0,0.0,0.0,0.0794529756097561,0.2668111111111111,0.0018650272846584,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Ind/Lean R,45-64,0,0,0,1,,,,,,,,,,
44,Independent/Not sure,25 - 44,Extremely interested,,,,,,,,,,,,,,,,,,90.5505324074074,38870.0,38870.0,32322.0,500.0,0.0,1.0,1.0,-0.0359761029639255,-0.1422796610169491,0.0128633907898121,0.0,2.572678157962439e-05,2.572678157962439e-05,0.0,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,25-44,1,1,0,1,,,,,,,,,,
45,Not very strong Republican,25 - 44,Very interested,,,,,,,,,,,,,,,,,,90.98175925925926,10784.0,10784.0,2536.0,1.0,0.0,0.0,0.0,0.043518572555205,-0.1558,9.27299703264095e-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not very strong R,25-44,1,0,0,1,,,,,,,,,,
46,Not very strong Republican,25 - 44,Somewhat interested,,,,,,,,,,,,,,,,,,33.729733796296294,115306.0,115306.0,7807.0,381.0,1.0,6.0,6.0,0.0114182528500063,-0.0624803191489361,0.00330425129655,8.672575581496193e-06,5.203545348897716e-05,5.203545348897716e-05,0.0026246719160104,0.0157480314960629,0.0157480314960629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not very strong R,25-44,0,1,0,3,,,,,,,,,,
47,Independent/Not sure,25 - 44,Not at all interested,169.08061342592592,27565.0,24773.0,7180.0,27.0,0.0,2.0,2.0,0.0906819777158796,-0.1182296296296296,0.0010898962580228,0.0,8.073305614984056e-05,8.073305614984056e-05,0.0,0.074074074074074,0.074074074074074,161.2865162037037,30812.0,30812.0,7684.0,43.0,1.0,1.0,2.0,0.067428774076002,-0.1271255813953488,0.0013955601713618,3.245488770608854e-05,3.245488770608854e-05,6.490977541217708e-05,0.0232558139534883,0.0232558139534883,0.0465116279069767,154.7771875,555.0,6389.0,10456.0,9196.0,5164.0,917.0,8.0,9.0,17.0,263.0,5.0,6.0,11.0,5.0,6.0,11.0,16.56936936936937,11.511711711711712,0.036906140896789,0.0310985874190627,-0.0058075534777263,-0.1083565841499501,-0.1054896609441272,0.0028669232058228,0.4738738738738738,0.009009009009009,0.0108108108108108,0.0198198198198198,0.0190114068441064,0.0228136882129277,0.0418250950570342,0.0997172683775554,0.0008699434536755,0.0009786863853849,0.0018486298390604,0.0087241003271537,0.0098146128680479,0.0185387131952017,154.7755439814815,199.0,199.0,86.0,4.0,0.0,0.0,0.0,178.0,111.0,79.0,4.0,0.0,0.0504476744186046,-0.0525,0.0201005025125628,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,25-44,0,0,1,2,-0.296750210390923,0.0489778615027413,-0.0380212761692912,0.0426969904704019,-0.0163365241547351,0.0136229886368213,-0.0063021570374746,0.0163460383018074,-0.0131965009315247,0.047630713037094
48,Lean Democrat,25 - 44,Somewhat interested,165.04729166666667,56491.0,53984.0,23121.0,84.0,0.0,0.0,0.0,-0.0606087106959084,0.0144346153846153,0.0015560165975103,0.0,0.0,0.0,0.0,0.0,0.0,246.53861111111112,87334.0,87334.0,36487.0,76.0,0.0,0.0,0.0,-0.0663985912790856,0.0241027397260274,0.0008702223647147,0.0,0.0,0.0,0.0,0.0,0.0,165.99975694444444,618.0,6987.0,10775.0,9554.0,4949.0,1666.0,5.0,8.0,13.0,338.0,5.0,5.0,10.0,5.0,5.0,10.0,15.459546925566343,11.305825242718448,0.0111801781625971,0.0082821684499039,-0.0028980097126931,-0.0556590741136972,-0.062060868272433,-0.0064017941587358,0.5469255663430421,0.0080906148867313,0.0080906148867313,0.0161812297734627,0.014792899408284,0.014792899408284,0.029585798816568,0.1743772241992882,0.0005233410090014,0.0008373456144023,0.0013606866234038,0.003001200480192,0.0048019207683073,0.0078031212484993,165.99947916666667,211.0,211.0,73.0,20.0,0.0,0.0,0.0,203.0,148.0,72.0,20.0,0.0,0.0654712328767123,-0.0159894736842105,0.0947867298578199,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,25-44,0,1,1,1,-0.230178717555936,-0.0120421437921543,-0.0155494579602555,0.0158185723936179,-0.0092507107965508,-0.0061418362269683,-0.0068675377322541,-0.0144760925038367,0.0048122520217206,-0.0183868312576615
49,Lean Democrat,25 - 44,Somewhat interested,25.85763888888889,10781.0,10068.0,1865.0,12.0,0.0,0.0,0.0,0.0829083109919579,0.0529416666666666,0.00119189511323,0.0,0.0,0.0,0.0,0.0,0.0,115.70844907407408,38709.0,38709.0,12429.0,34.0,0.0,1.0,1.0,0.1626976426100249,0.1171090909090909,0.0008783487044356,0.0,2.5833785424578266e-05,2.5833785424578266e-05,0.0,0.0294117647058823,0.0294117647058823,25.79855324074074,127.0,1458.0,1947.0,1767.0,746.0,109.0,0.0,1.0,1.0,39.0,0.0,1.0,1.0,0.0,1.0,1.0,13.913385826771654,11.48031496062992,0.0771803351998532,0.0909824520862983,0.013802116886445,0.0454030785296574,0.0470534386296428,0.0016503600999854,0.3070866141732283,0.0,0.0078740157480314,0.0078740157480314,0.0,0.0256410256410256,0.0256410256410256,0.0616864742501414,0.0,0.0005659309564233,0.0005659309564233,0.0,0.0091743119266055,0.0091743119266055,24.90165509259259,46.0,46.0,11.0,0.0,0.0,0.0,0.0,37.0,34.0,8.0,0.0,0.0,0.1783636363636364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,25-44,0,0,1,1,-0.366355379339252,0.0342973752652024,-0.0930513909806665,0.0087413323018665,-0.0432234761213758,0.0045107416934227,0.0369239451470517,0.0240955235032056,-0.0216409412719794,0.0289372937812618
50,Not very strong Democrat,45 - 64,Somewhat interested,,,,,,,,,,,,,,,,,,90.07116898148148,67340.0,67340.0,2234.0,0.0,0.0,0.0,0.0,0.0494414503133393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,45-64,0,1,0,4,,,,,,,,,,
51,Not very strong Democrat,18 - 24,Very interested,119.90186342592592,17979.0,15686.0,6113.0,83.0,1.0,0.0,1.0,-0.1041114182888944,-0.2568168674698795,0.0052913425984954,6.375111564452378e-05,0.0,6.375111564452378e-05,0.0120481927710843,0.0,0.0120481927710843,205.12466435185183,19649.0,19649.0,7584.0,63.0,1.0,0.0,1.0,-0.0659756065400843,-0.1725682539682539,0.0032062700391877,5.08931752252023e-05,0.0,5.08931752252023e-05,0.0158730158730158,0.0,0.0158730158730158,112.03923611111112,457.0,5192.0,8642.0,7643.0,4351.0,1092.0,10.0,3.0,13.0,295.0,10.0,3.0,13.0,10.0,3.0,13.0,16.72428884026258,11.361050328227572,-0.0897263016171188,-0.0997778644953029,-0.0100515628781841,-0.165517649784829,-0.1589481106344125,0.0065695391504165,0.6455142231947484,0.0218818380743982,0.0065645514223194,0.0284463894967177,0.0338983050847457,0.0101694915254237,0.0440677966101694,0.1428758340965589,0.0013083867591259,0.0003925160277377,0.0017009027868637,0.0091575091575091,0.0027472527472527,0.0119047619047619,112.03925925925924,192.0,192.0,95.0,16.0,1.0,0.0,1.0,173.0,140.0,82.0,16.0,1.0,-0.1402221052631579,-0.1050937499999999,0.0833333333333333,0.0052083333333333,0.0,0.0052083333333333,0.0625,0.0,0.0625,6,Not very strong D,18-24,1,0,1,2,-0.219872292194494,0.0087767400507553,-0.0214871612883311,-0.0232183434738376,-0.0002024597472635,-0.0081135513287846,-0.0045813804492056,-1.53449940088046e-05,0.022339206207568,-0.0113210827771649
