caseid,pid7_reduced,age_bin,browse_window,browse_n_total,browse_n_total_news,browse_n_total_bias,browse_n_total_fake,browse_n_total_fake_ng,browse_n_total_fake_either,browse_mean_bias,browse_mean_bias_news,browse_exposed_news,browse_exposed_fake,browse_exposed_fake_ng,browse_exposed_fake_either,browse_p_total_news,browse_p_total_fake,browse_p_total_fake_news,browse_p_total_fake_ng,browse_p_total_fake_news_ng,browse_p_total_fake_either,browse_p_total_fake_news_either,search_window,search_n_serps,search_n_results,search_n_urls,search_n_urls_bias,search_n_urls_news,search_n_urls_fake,search_n_urls_fake_ng,search_n_urls_fake_either,search_n_serps_w_news,search_n_serps_w_fake,search_n_serps_w_fake_ng,search_n_serps_w_fake_either,search_n_serps_w_fake_news,search_n_serps_w_fake_news_ng,search_n_serps_w_fake_news_either,search_mean_urls,search_mean_cmpts,search_mean_average_bias,search_mean_weighted_bias,search_mean_ranking_bias,search_mean_average_bias_news,search_mean_weighted_bias_news,search_mean_ranking_bias_news,search_p_serps_w_news,search_p_serps_w_fake,search_p_serps_w_fake_ng,search_p_serps_w_fake_either,search_p_serps_w_fake_news,search_p_serps_w_fake_news_ng,search_p_serps_w_fake_news_either,search_p_urls_news,search_p_urls_fake,search_p_urls_fake_ng,search_p_urls_fake_either,search_p_urls_news_fake,search_p_urls_news_fake_ng,search_p_urls_news_fake_either,history_window,history_n_clicks,history_n_news,history_n_bias,history_n_fake,history_n_fake_ng,history_n_fake_either,history_mean_bias,history_mean_bias_news,history_p_news,history_p_bias,history_p_fake,history_p_fake_ng,history_p_fake_either,history_p_fake_news,history_p_fake_news_ng,history_p_fake_news_either,follow_window,follow_n_clicks,follow_n_news,follow_n_bias,follow_n_fake,follow_n_fake_ng,follow_n_fake_either,follow_mean_bias,follow_mean_bias_news,follow_p_news,follow_p_bias,follow_p_fake,follow_p_fake_ng,follow_p_fake_either,follow_p_fake_news,follow_p_fake_news_ng,follow_p_fake_news_either,race,newsint,college,female,high_news,age_group,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
17,Strong Democrat,65+,185.4517361111111,41109.5126984127,8393.315873015872,24893.05992063492,66.5,72.5,79.5,0.0227988776851285,-0.1230865545504936,1.0,1.0,1.0,1.0,0.2041696756317899,0.0016176304615395,0.0079229712078148,0.0017635820821296,0.0086378257528808,0.0019338589728179,0.0094718227221245,69.95766203703704,395.0,5864.0,4623.0,2507.0,982.0,5.0,1.0,6.0,207.0,5.0,1.0,6.0,5.0,1.0,6.0,11.70379746835443,4.8253164556962025,0.0237738011626343,0.0237482111323633,-2.559003027096838e-05,-0.0406404084058561,-0.0365962655557313,0.0040441428501247,0.5240506329113924,0.0126582278481012,0.0025316455696202,0.0151898734177215,0.0241545893719806,0.0048309178743961,0.0289855072463768,0.2124161799697166,0.0010815487778498,0.0002163097555699,0.0012978585334198,0.005091649694501,0.0010183299389002,0.0061099796334012,236.62366898148147,3209.0,627.0,1454.0,7.0,5.0,9.0,0.0188626547455295,-0.1888411073825503,0.1953879713306326,0.4531006544094733,0.0021813649111872,0.0015581177937052,0.0028046120286693,0.011164274322169,0.0079744816586921,0.0143540669856459,234.2407638888889,679.0,116.0,256.0,2.0,2.0,3.0,-0.023020703125,-0.0749323232323232,0.1708394698085419,0.3770250368188512,0.0029455081001472,0.0029455081001472,0.0044182621502209,0.0172413793103448,0.0172413793103448,0.0258620689655172,Black,Most of the time,0,1,1,65+,0.16238227845389,-0.0282123786726634,0.0151738530348617,-0.0193332835330546,-0.0188130790084195,0.0065466046656707,0.0206403121495448,-0.0043313998845352,-0.0029537025908125,0.0369144652749689
18,Independent/Not sure,65+,41.08118055555556,14700.166666666666,517.0,1618.8333333333337,0.0,4.0,4.0,0.0179378181653269,0.1611317214700193,1.0,0.0,1.0,1.0,0.0351696692781261,0.0,0.0,0.0002721057584381,0.0077369439071566,0.0002721057584381,0.0077369439071566,36.9772337962963,216.0,3223.0,2349.0,1310.0,247.0,2.0,2.0,4.0,83.0,2.0,2.0,4.0,2.0,2.0,4.0,10.875,4.560185185185185,-0.0017578698848869,0.0119407114867983,0.0136985813716853,-0.0457705120481927,-0.0363458522542551,0.0094246597939376,0.3842592592592592,0.0092592592592592,0.0092592592592592,0.0185185185185185,0.0240963855421686,0.0240963855421686,0.0481927710843373,0.1051511281396338,0.0008514261387824,0.0008514261387824,0.0017028522775649,0.0080971659919028,0.0080971659919028,0.0161943319838056,186.1465625,50058.0,4589.0,11763.0,0.0,24.0,24.0,-0.0008802176315565,-0.1566925906463478,0.0916736585560749,0.234987414599065,0.0,0.0004794438451396,0.0004794438451396,0.0,0.0052298975811723,0.0052298975811723,190.066863425926,723.0,31.0,143.0,0.0,1.0,1.0,-0.0163090909090909,-0.1012928571428571,0.0428769017980636,0.1977869986168741,0.0,0.0013831258644536,0.0013831258644536,0.0,0.032258064516129,0.032258064516129,Black,Only now and then,1,0,0,65+,0.180718688469184,-0.0331603872250843,0.0032951944833102,-0.0360490503935031,0.0116514071462753,-0.0046273482528341,0.0296519233965379,0.0099012511510311,0.0058323521192157,-0.0019315094824637
19,Lean Republican,18 - 24,118.8642824074074,21994.26785714286,421.0,14980.96547619048,0.0,5.0,5.0,0.0301019864428962,-0.0839895486935866,1.0,0.0,1.0,1.0,0.0191413509526426,0.0,0.0,0.0002273319590575,0.01187648456057,0.0002273319590575,0.01187648456057,72.36587962962963,326.0,4892.0,3584.0,2054.0,452.0,0.0,5.0,5.0,187.0,0.0,4.0,4.0,0.0,4.0,4.0,10.993865030674849,4.441717791411043,0.0026069575288851,0.0117741069189338,0.0091671493900487,-0.0083224539170506,-0.00736608624044,0.0009563676766106,0.5736196319018405,0.0,0.0122699386503067,0.0122699386503067,0.0,0.0213903743315508,0.0213903743315508,0.1261160714285714,0.0,0.0013950892857142,0.0013950892857142,0.0,0.0110619469026548,0.0110619469026548,231.646550925926,1127.0,60.0,441.0,1.0,1.0,2.0,-0.0528517006802721,-0.033145,0.0532386867790594,0.391304347826087,0.0008873114463176,0.0008873114463176,0.0017746228926353,0.0166666666666666,0.0166666666666666,0.0333333333333333,230.4828703703704,986.0,38.0,280.0,1.0,1.0,2.0,-0.0810514285714285,0.0159868421052631,0.0385395537525354,0.2839756592292089,0.0010141987829614,0.0010141987829614,0.0020283975659229,0.0263157894736842,0.0263157894736842,0.0526315789473684,Mixed,Hardly at all,0,1,0,18-24,0.143050801052317,-0.0531613102024619,-0.0287948718961492,-0.0275350645816928,0.0332419180613926,0.0080092569674431,-0.0030088191832673,0.0159847096112948,-0.0095841731632851,0.0107272641022678
20,Lean Democrat,65+,216.48481481481485,12546.833333333334,476.5,9136.333333333332,0.0,2.0,2.0,0.0066223309998538,0.0255699895068205,1.0,0.0,1.0,1.0,0.0379777101791952,0.0,0.0,0.0001594027709515,0.0041972717733473,0.0001594027709515,0.0041972717733473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.2353009259259,1005.0,92.0,447.0,0.0,0.0,0.0,-0.0242422818791946,-0.0880380434782609,0.0915422885572139,0.444776119402985,0.0,0.0,0.0,0.0,0.0,0.0,157.78511574074074,60.0,2.0,12.0,0.0,0.0,0.0,-0.091225,0.0944,0.0333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,1,1,65+,,,,,,,,,,
21,Not very strong Democrat,45 - 64,77.06078703703703,33093.166666666664,571.1666666666667,3902.0,0.0,0.0,0.0,0.0147768456730745,0.166353457834841,1.0,0.0,0.0,0.0,0.0172593536429978,0.0,0.0,0.0,0.0,0.0,0.0,24.888773148148147,4.0,54.0,44.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.5,-0.1704874999999999,-0.1480372585978835,0.0224502414021163,-0.1946666666666666,-0.0692888888888888,0.1253777777777777,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,221.7860300925926,214.0,2.0,158.0,0.0,0.0,0.0,0.049303164556962,-0.20395,0.0093457943925233,0.7383177570093458,0.0,0.0,0.0,0.0,0.0,0.0,221.78502314814816,41.0,2.0,30.0,0.0,0.0,0.0,0.0362766666666666,-0.20395,0.048780487804878,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,Asian,Only now and then,0,0,0,45-64,0.129997319193091,-0.0497198456833442,-0.0751113152993673,-0.0577580958869832,0.0407204495393368,0.0305713942565454,0.0699863404787304,-0.0013156564867979,-0.0305311538881374,-0.056930964075264
22,Not very strong Democrat,25 - 44,18.40907407407408,10226.0,129.0,4953.0,0.0,0.0,0.0,-0.0142153432427146,-0.0146457364341085,1.0,0.0,0.0,0.0,0.0126149031879522,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.26184027777776,796.0,20.0,176.0,0.0,0.0,0.0,0.0126272727272727,-0.08908,0.0251256281407035,0.2211055276381909,0.0,0.0,0.0,0.0,0.0,0.0,176.23805555555555,154.0,11.0,52.0,0.0,0.0,0.0,-0.10695,-0.0967,0.0714285714285714,0.3376623376623376,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,Most of the time,1,0,1,25-44,0.161247392364467,0.010391622337421,0.0308260321891823,-0.0432770733260508,-0.0207960674677225,-0.0021238223290721,-0.0069835810590274,0.0262559108237389,0.0075114303474769,0.0003896262244809
23,Strong Republican,45 - 64,66.1339699074074,6929.016666666666,3683.4,5524.066666666667,325.95,301.66666666666663,610.6166666666666,0.313889049672753,0.5152732850989123,1.0,1.0,1.0,1.0,0.5315905816361629,0.0470413069675591,0.0884916110115654,0.0435367211797729,0.0818989701543863,0.0881245775615106,0.1657752800854283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.13416666666667,4059.0,2044.0,2882.0,200.0,320.0,507.0,0.4719135322692574,0.6491727664155006,0.5035723084503573,0.7100271002710027,0.0492732200049273,0.0788371520078837,0.1249076127124907,0.0978473581213307,0.1565557729941291,0.2480430528375733,,,,,,,,,,,,,,,,,,White,Most of the time,1,0,1,45-64,,,,,,,,,,
24,Not very strong Democrat,25 - 44,138.0881712962963,69019.35238095238,371.3,16210.902380952382,0.0,0.0,0.0,0.0120240756905723,0.0082283687943262,1.0,0.0,0.0,0.0,0.0053796505935119,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,Only now and then,1,1,0,25-44,,,,,,,,,,
25,Lean Democrat,65+,70.18391203703703,118869.2496031746,11107.856746031746,35726.59007936508,4.0,60.0,60.0,0.0405248977263463,0.0673932105614219,1.0,1.0,1.0,1.0,0.0934460071306372,3.365041853425794e-05,0.0003601054723206,0.0005047562780138,0.0054015820848099,0.0005047562780138,0.0054015820848099,72.1361111111111,422.0,6823.0,5666.0,4163.0,1411.0,0.0,6.0,6.0,372.0,0.0,6.0,6.0,0.0,6.0,6.0,13.42654028436019,6.191943127962086,0.0156863856953999,0.0809498094766148,0.0652634237812149,-0.1613920002683749,-0.1724952959734874,-0.0111032957051124,0.8815165876777251,0.0,0.0142180094786729,0.0142180094786729,0.0,0.0161290322580645,0.0161290322580645,0.2490292975644193,0.0,0.0010589481115425,0.0010589481115425,0.0,0.0042523033309709,0.0042523033309709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Most of the time,1,0,1,65+,0.162321978224554,-0.0222172544123683,-0.0060027170512724,0.0102099718494756,-0.0022003027943992,0.0152468935324813,0.0055456283147178,0.0017564985559123,0.0371907220945634,0.0364239852969847
26,Strong Republican,65+,160.01590277777777,10729.961904761903,521.5238095238095,6666.319047619048,14.0,28.0,37.0,0.0585872434198497,0.0340318480642804,1.0,1.0,1.0,1.0,0.0486044418566257,0.0013047576612352,0.0268444119795471,0.0026095153224704,0.0536888239590942,0.003448288104693,0.0709459459459459,44.40056712962963,19.0,220.0,183.0,72.0,32.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63157894736842,4.368421052631579,0.0285780392156862,0.0335437847805788,0.0049657455648926,-0.1035444444444444,-0.0897378395061728,0.0138066049382716,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.174863387978142,0.0,0.0,0.0,0.0,0.0,0.0,226.4706712962963,65.0,5.0,8.0,0.0,0.0,0.0,0.0540375,-0.1996,0.0769230769230769,0.123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,226.4706712962963,63.0,4.0,6.0,0.0,0.0,0.0,0.0539666666666666,-0.165,0.0634920634920634,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,1,0,1,65+,0.056922082309972,-0.0041504464713418,0.0106449452612635,-0.0353286085476531,-0.0151839465958487,-0.0170052909671564,0.0171371890209873,0.0053977095408333,-0.0017009931349025,0.0030663102647822
27,Strong Republican,45 - 64,142.04130787037036,8998.5,218.0,6567.416666666666,4.0,10.0,10.0,0.0443050804763756,0.3467091743119266,1.0,1.0,1.0,1.0,0.0242262599322109,0.0004445185308662,0.018348623853211,0.0011112963271656,0.0458715596330275,0.0011112963271656,0.0458715596330275,73.00163194444444,192.0,2951.0,2233.0,1242.0,132.0,0.0,1.0,1.0,61.0,0.0,1.0,1.0,0.0,1.0,1.0,11.630208333333334,4.5625,0.0279079839250423,0.041271219683814,0.0133632357587716,-0.0210156609419724,-0.0180947317623467,0.0029209291796257,0.3177083333333333,0.0,0.0052083333333333,0.0052083333333333,0.0,0.0163934426229508,0.0163934426229508,0.0591133004926108,0.0,0.0004478280340349,0.0004478280340349,0.0,0.0075757575757575,0.0075757575757575,232.8055439814815,11611.0,934.0,6410.0,19.0,33.0,37.0,0.1184228081123244,0.2485989118607181,0.080440961157523,0.5520626991645853,0.0016363792954956,0.0028421324605977,0.0031866333649125,0.0203426124197002,0.0353319057815845,0.0396145610278372,232.7833564814815,1235.0,126.0,541.0,1.0,2.0,3.0,0.0440378927911275,0.0885837398373983,0.1020242914979757,0.4380566801619433,0.0008097165991902,0.0016194331983805,0.0024291497975708,0.0079365079365079,0.0158730158730158,0.0238095238095238,White,Most of the time,1,1,1,45-64,0.107981961268854,-0.0272794472924671,-0.0307569447959406,-0.0280007155510879,-0.0348738922728294,0.0104547722046361,0.0333297014828188,-0.0058616365821183,-0.0399363446133499,0.0257274972753142
28,Independent/Not sure,65+,160.4968287037037,38061.6746031746,10771.575793650794,26938.471825396824,2.0,20.0,20.0,0.1470573579952003,0.4156868159369026,1.0,1.0,1.0,1.0,0.2830032021962684,5.254629547574311e-05,0.0001856738548113,0.0005254629547574,0.0018567385481137,0.0005254629547574,0.0018567385481137,72.00313657407408,643.0,9382.0,7391.0,4568.0,1980.0,5.0,29.0,30.0,369.0,5.0,22.0,23.0,5.0,22.0,23.0,11.494556765163296,4.349922239502333,0.0237323557555029,0.0194309794225547,-0.0043013763329482,-0.0191454545255235,-0.0224147145761133,-0.0032692600505897,0.5738724727838258,0.0077760497667185,0.0342146189735614,0.0357698289269051,0.013550135501355,0.059620596205962,0.062330623306233,0.2678933838452171,0.0006764984440535,0.0039236909755107,0.0040589906643214,0.0025252525252525,0.0146464646464646,0.0151515151515151,249.9568287037037,958.0,275.0,513.0,3.0,6.0,8.0,0.0455384015594541,0.0197101123595505,0.2870563674321503,0.535490605427975,0.0031315240083507,0.0062630480167014,0.0083507306889352,0.0109090909090909,0.0218181818181818,0.029090909090909,249.9568287037037,659.0,110.0,239.0,1.0,1.0,2.0,0.0741999999999999,0.0144817307692307,0.1669195751138088,0.3626707132018209,0.0015174506828528,0.0015174506828528,0.0030349013657056,0.009090909090909,0.009090909090909,0.0181818181818181,White,Most of the time,1,0,1,65+,0.142252573320599,-0.0057965315646439,0.0704159010764823,-0.0107142320088374,-0.0179395425198465,-0.0056643088175435,-0.0076165873766365,-0.0072577044833717,0.0020314181331817,0.0081560295732669
29,Strong Democrat,65+,233.76935185185187,34134.884523809524,3858.175,17194.459523809528,2.0,283.0,285.0,0.0367756202590263,-0.0596731135834947,1.0,1.0,1.0,1.0,0.1130273341721391,5.859108732607471e-05,0.0005183798039228,0.0082906388566395,0.0733507422550817,0.0083492299439656,0.0738691220590045,73.00684027777778,400.0,6524.0,5004.0,3202.0,1516.0,12.0,10.0,22.0,265.0,8.0,9.0,17.0,8.0,9.0,17.0,12.51,4.7675,0.0870956689458009,0.0818413206652894,-0.0052543482805114,-0.0062177141215354,-0.0188459931694246,-0.0126282790478891,0.6625,0.02,0.0225,0.0425,0.030188679245283,0.0339622641509433,0.0641509433962264,0.3029576338928857,0.0023980815347721,0.0019984012789768,0.004396482813749,0.0079155672823219,0.0065963060686015,0.0145118733509234,233.7218055555556,11853.0,1753.0,3280.0,2.0,249.0,251.0,0.0665258841463414,-0.0422626282051282,0.1478950476672572,0.2767231924407323,0.0001687336539272,0.0210073399139458,0.0211760735678731,0.0011409013120365,0.1420422133485453,0.1431831146605818,232.8965856481481,783.0,186.0,415.0,1.0,1.0,2.0,0.0095886746987951,-0.0812838709677419,0.2375478927203065,0.5300127713920817,0.0012771392081736,0.0012771392081736,0.0025542784163473,0.0053763440860215,0.0053763440860215,0.010752688172043,White,Most of the time,1,1,1,65+,0.160558177403518,-0.0355383813802139,0.0131042050039734,-0.0151233628572896,0.0198975812830541,0.0188049320319613,-0.0055742720709753,-0.006639849379816,0.0104337110230565,0.0182193778982292
30,Not very strong Republican,45 - 64,146.3929398148148,43969.43806471307,4862.491608391609,24244.08981851481,6.0,8.0,9.0,0.0322237552321147,0.1998752707131307,1.0,1.0,1.0,1.0,0.1105879861651886,0.0001364584189402,0.0012339352914553,0.0001819445585869,0.0016452470552738,0.0002046876284103,0.001850902937183,73.97358796296297,1053.0,14931.0,12075.0,5841.0,1318.0,6.0,6.0,11.0,449.0,4.0,6.0,9.0,4.0,6.0,9.0,11.467236467236468,4.320037986704653,0.0842607185577748,0.0789572242157546,-0.0053034943420202,0.0567824656179108,0.062177423650199,0.0053949580322882,0.4264007597340931,0.0037986704653371,0.0056980056980056,0.0085470085470085,0.0089086859688195,0.0133630289532293,0.0200445434298441,0.1091511387163561,0.0004968944099378,0.0004968944099378,0.0009109730848861,0.0045523520485584,0.0045523520485584,0.0083459787556904,235.2305324074074,18624.0,1350.0,5550.0,1.0,0.0,1.0,0.1411315855855855,0.2573899242424242,0.0724871134020618,0.2980025773195876,5.3694158075601374e-05,0.0,5.3694158075601374e-05,0.0007407407407407,0.0,0.0007407407407407,234.4170949074074,1089.0,47.0,218.0,1.0,0.0,1.0,0.055247247706422,0.0985853658536585,0.0431588613406795,0.2001836547291092,0.0009182736455463,0.0,0.0009182736455463,0.0212765957446808,0.0,0.0212765957446808,White,Some of the time,0,0,0,45-64,0.172197135896828,-0.0294991177588452,0.0438541496342503,-0.0327781868435358,-0.0238528730308524,0.0119514720251484,-0.0222976227658972,0.0201960990461573,0.0045800536636624,0.0011091651364478
31,Strong Democrat,45 - 64,39.90810185185185,486.8333333333333,1.0,147.0,0.0,0.0,0.0,0.0013894899007189,0.0558,1.0,0.0,0.0,0.0,0.0020540910647038,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8862962962963,34041.0,552.0,1897.0,0.0,1.0,1.0,0.0923884554559831,0.0967815217391304,0.0162157398431303,0.0557269175406127,0.0,2.9376340295525985e-05,2.9376340295525985e-05,0.0,0.0018115942028985,0.0018115942028985,193.04832175925927,760.0,21.0,200.0,0.0,0.0,0.0,0.052072,-0.0839428571428571,0.0276315789473684,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,Black,Only now and then,0,0,0,45-64,,,,,,,,,,
32,Strong Democrat,45 - 64,83.12179398148149,2603.961904761905,92.14285714285714,564.3428571428572,0.0,0.0,0.0,0.0190097346168475,0.0530195348837209,1.0,0.0,0.0,0.0,0.0353856394651373,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Only now and then,1,1,0,45-64,,,,,,,,,,
33,Independent/Not sure,45 - 64,36.13478009259259,231.66666666666663,20.0,118.33333333333331,0.0,0.0,0.0,0.04337345323741,0.0913425,1.0,0.0,0.0,0.0,0.0863309352517985,0.0,0.0,0.0,0.0,0.0,0.0,39.76016203703704,869.0,12162.0,9756.0,4519.0,973.0,7.0,14.0,21.0,319.0,7.0,14.0,21.0,7.0,14.0,21.0,11.226697353279633,3.5581127733026467,0.0684766204238948,0.0727940869242411,0.0043174665003463,-0.0069907109068487,-0.0048968371295184,0.0020938737773302,0.3670886075949367,0.0080552359033371,0.0161104718066743,0.0241657077100115,0.0219435736677116,0.0438871473354232,0.0658307210031347,0.0997334973349733,0.0007175071750717,0.0014350143501435,0.0021525215252152,0.0071942446043165,0.014388489208633,0.0215827338129496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,Hardly at all,0,1,0,45-64,0.133554692522948,-0.0095376375768515,0.0313398557616493,-0.0427316786985408,0.0028928935384149,0.005584405198142,-0.0104695232907909,0.0028175084184217,-0.0028742989285837,4.14838471945246e-05
34,Strong Republican,25 - 44,166.04482638888888,32328.94047619048,178.0952380952381,22646.48095238096,0.0,0.0,0.0,0.0568871706870336,-0.0212806684491978,1.0,0.0,0.0,0.0,0.0055088485880445,0.0,0.0,0.0,0.0,0.0,0.0,44.244988425925925,164.0,2334.0,1805.0,669.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00609756097561,4.439024390243903,0.0464848325053023,0.0467136892786573,0.000228856773355,-0.0359333333333333,-0.0165765873015872,0.019356746031746,0.0914634146341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0160664819944598,0.0,0.0,0.0,0.0,0.0,0.0,219.20721064814813,196.0,13.0,62.0,0.0,0.0,0.0,-0.0272370967741935,-0.0596307692307692,0.0663265306122449,0.3163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,219.20721064814813,188.0,7.0,36.0,0.0,0.0,0.0,-0.0332361111111111,-0.0801857142857142,0.0372340425531914,0.1914893617021276,0.0,0.0,0.0,0.0,0.0,0.0,Black,Only now and then,0,1,0,25-44,0.200230122490231,-0.0441127200501812,-0.0465545113229722,-0.0221123063001541,-0.0372957022383279,0.0022708325492008,0.0121317236607766,0.0333328039322778,-0.0263746231876188,-0.0088261719633968
35,Independent/Not sure,65+,71.32577546296297,1553.75,5.5,206.0,0.0,0.0,0.0,0.0156799356395816,0.1048181818181818,1.0,0.0,0.0,0.0,0.0035398230088495,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.27305555555556,1968.0,112.0,291.0,4.0,0.0,4.0,0.1114443298969072,0.0882232142857143,0.056910569105691,0.1478658536585365,0.0020325203252032,0.0,0.0020325203252032,0.0357142857142857,0.0,0.0357142857142857,26.32751157407408,29.0,2.0,4.0,0.0,0.0,0.0,0.067425,-0.0206,0.0689655172413793,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,White,Some of the time,1,0,0,65+,0.060795619611022,-0.0206265806109092,-0.0617430091741814,-0.0386393449661283,-0.19322506681907,-0.036939581090908,0.0874554603809028,-0.0603843274996528,-0.0947973165681102,0.0464406654710829
36,Not very strong Republican,65+,162.98021990740742,23263.74047619048,2897.440476190476,16178.70238095238,2.0,132.0,133.0,0.0041805117323904,0.0194978716847792,1.0,1.0,1.0,1.0,0.1245474896505096,8.59706977064553e-05,0.0006902643959159,0.005674066048626,0.0455574501304517,0.0057170513974792,0.0459025823284097,73.92275462962962,753.0,11105.0,8445.0,4368.0,824.0,6.0,4.0,8.0,292.0,4.0,4.0,6.0,4.0,4.0,6.0,11.215139442231076,4.294820717131474,-0.042422051266294,-0.0440916564480149,-0.0016696051817209,-0.1308168965016138,-0.1264450013840048,0.0043718951176089,0.3877822045152722,0.0053120849933598,0.0053120849933598,0.0079681274900398,0.0136986301369863,0.0136986301369863,0.0205479452054794,0.0975725281231497,0.0007104795737122,0.0004736530491415,0.000947306098283,0.0072815533980582,0.0048543689320388,0.0097087378640776,252.70313657407408,17151.0,2943.0,9205.0,7.0,129.0,133.0,-0.0111747311243889,-0.028843914981145,0.1715934930907818,0.5367033992187045,0.0004081394670864,0.007521427322022,0.0077546498746428,0.0023785253143051,0.0438328236493374,0.0451919809717974,252.70313657407408,4052.0,272.0,1516.0,4.0,4.0,7.0,-0.1276183377308707,-0.0820404580152671,0.067127344521224,0.3741362290227048,0.0009871668311944,0.0009871668311944,0.0017275419545903,0.0147058823529411,0.0147058823529411,0.025735294117647,White,Most of the time,1,0,1,65+,0.124758270361074,-0.0309847830109973,-0.0017604456377799,-0.0099192021912135,0.001774713963936,0.0379529370924184,-0.0134245547450503,-0.0090073289355038,0.0007031463002736,0.0122715476694949
37,Strong Democrat,18 - 24,68.62887731481482,16598.79761904762,177.0,6693.7797619047615,0.0,1.0,1.0,0.0411493841469201,0.0258135593220339,1.0,0.0,1.0,1.0,0.0106634229817277,0.0,0.0,6.024532758038269e-05,0.0056497175141242,6.024532758038269e-05,0.0056497175141242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.58961805555555,20048.0,298.0,6874.0,4.0,6.0,10.0,0.1218604015129473,0.0109600682593856,0.0148643256185155,0.342877094972067,0.0001995211492418,0.0002992817238627,0.0004988028731045,0.0134228187919463,0.0201342281879194,0.0335570469798657,210.17944444444444,114.0,3.0,18.0,0.0,0.0,0.0,0.1324,0.1432666666666666,0.0263157894736842,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,Mixed,Some of the time,1,1,0,18-24,,,,,,,,,,
38,Lean Democrat,45 - 64,160.84328703703704,106280.80833333332,15768.529365079365,43089.31150793651,0.0,246.0,246.0,0.0159328601196597,0.024611539581023,1.0,0.0,1.0,1.0,0.1483666676266124,0.0,0.0,0.0023146229677559,0.0156006939077518,0.0023146229677559,0.0156006939077518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.60861111111112,15031.0,3701.0,7192.0,0.0,26.0,26.0,0.0444899193548387,0.072627241673783,0.246224469429845,0.4784778125207903,0.0,0.0017297584991018,0.0017297584991018,0.0,0.0070251283436908,0.0070251283436908,75.11060185185185,1042.0,10.0,28.0,0.0,0.0,0.0,0.017925,0.1571555555555555,0.0095969289827255,0.0268714011516314,0.0,0.0,0.0,0.0,0.0,0.0,White,Most of the time,0,0,1,45-64,,,,,,,,,,
